a_fortiori_Adv False 	a fortiori 	if you are wrong then, a fortiori, so am I 	if you are wrong then, [MASK], so am I
hot_20_A False 	hot 	a hot wire 	a wire [MASK]
hot_21_A False 	hot 	a hot week on the stock market 	a week [MASK] on the stock market
hot_blooded_A False 	hot-blooded 	? 	?
hot_headed_1_A False 	hot-headed 	a hot-headed commander 	a commander [MASK]
hot_headed_2_A False 	hot-headed 	a hot-headed decision 	a decision [MASK]
hotbed_1_N False 	hotbed 	it was a hotbed of vice 	it was a [MASK] of vice
hotfoot_Adv False 	hotfoot 	? 	?
hotfoot_Adv False 	hotfoot 	drove hotfoot for Boston 	drove [MASK] for Boston
hound_V2 False 	hound 	the detectives hounded the suspect until they found him 	the detectives [MASK] the suspect until they found him
hour_1_N False 	hour 	the job will take more than a hour 	the job will take more than a [MASK]
hour_2_N False 	hour 	the hour is getting late 	the [MASK] is getting late
hour_3_N False 	hour 	it was their finest hour 	it was their finest [MASK]
hour_4_N False 	hour 	we live a hour from the airport 	we live a [MASK] from the airport
hourlong_A False 	hourlong 	a hourlong examination 	an examination [MASK]
hourly_A False 	hourly 	hourly chimes 	chimes [MASK]
hourly_A False 	hourly 	hourly pay 	pay [MASK]
hourly_Adv False 	hourly 	daily, hourly, I grew stronger 	daily, [MASK], I grew stronger
hours_1_N False 	hour 	they work long hours 	they work long [MASK]
hours_2_N False 	hours 	the talked for hours 	the talked for [MASK]
house_1_N False 	house 	he has a house on cape cod 	he has a [MASK] on cape cod
house_1_N False 	house 	she felt that she had to get out of the house 	she felt that she had to get out of the [MASK]
house_2_N False 	house 	he worked for a brokerage house 	he worked for a brokerage [MASK]
house_4_N False 	house 	the house applauded 	the [MASK] applauded
house_4_N False 	house 	he counted the house 	he counted the [MASK]
house_5_N False 	house 	a bicameral legislature has two houses 	a bicameral legislature has two [MASK]
house_6_N False 	house 	the house of York 	the [MASK] of York
house_7_N False 	house 	the children were playing house 	the children were playing [MASK]
house_9_N False 	house 	the house gets a percentage of every bet 	the [MASK] gets a percentage of every bet
house_10_N False 	house 	I waited until the whole house was asleep 	I waited until the whole [MASK] was asleep
house_11_N False 	house 	the house was full 	the [MASK] was full
house_12_N False 	house 	they had a large carriage house 	they had a large carriage [MASK]
house_1_V2 False 	house 	this box houses the gears 	this box [MASK] the gears
house_2_V2 False 	house 	the immigrants were housed in a new development outside the town 	the immigrants were [MASK] in a new development outside the town
housewreckerMasc_N False 	housewrecker 	in [england_PN] a housewrecker is called a housebreaker 	in [england_PN] a [MASK] is called a housebreaker
housebreakerMasc_2_N False 	housebreaker 	in [england_PN] a housewrecker is called a housebreaker 	in [england_PN] a housewrecker is called a [MASK]
housebroken_A False 	housebroken 	housebroken pets 	pets [MASK]
housecleaning_1_N False 	housecleaning 	more housecleaning is in store at other accounting firms 	more [MASK] is in store at other accounting firms
housecleaning_1_N False 	housecleaning 	many employees were discharged in a general housecleaning by the new owners 	many employees were discharged in a general [MASK] by the new owners
housecleaning_2_N False 	housecleaning 	efficient housecleaning should proceed one room at a time 	efficient [MASK] should proceed one room at a time
houseful_N False 	houseful 	they entertained a houseful of guests 	they entertained a [MASK] of guests
household_N False 	household 	it was a good Christian household 	it was a good Christian [MASK]
houseroom_N False 	houseroom 	I wouldn't give that table houseroom 	I wouldn't give that table [MASK]
housetop_N False 	housetop 	[shout_V2] it from the housetops 	[shout_V2] it from the [MASK]
housewifely_A False 	housewifely 	housewifely virtues 	virtues [MASK]
how_d'ye_do_N False 	how-d'ye-do 	that is a fine how-d'ye-do 	that is a fine [MASK]
however_1_Adv False 	however 	although I am a little afraid, however I would like to try it 	although I am a little afraid, [MASK] I would like to try it
however_2_Adv False 	however 	[ChunkPhr] [PlusChunk] [S_Chunk] the first part was easy [PlusChunk] [semicolon_Chunk] [OneChunk] [S_Chunk] the second, however took hour 	[ChunkPhr] [PlusChunk] [S_Chunk] the first part was easy [PlusChunk] [semicolon_Chunk] [OneChunk] [S_Chunk] the second, [MASK] took hour
however_3_Adv False 	however 	the results, however general are important 	the results, [MASK] general are important
however_3_Adv False 	however 	they have begun, however [reluctant_A], in order to acknowledge that the legitimacy of something of the opposition is concerns 	they have begun, [MASK] [reluctant_A], in order to acknowledge that the legitimacy of something of the opposition is concerns
however_4_Adv False 	however 	victory, however it was brought about was sweet 	victory, [MASK] it was brought about was sweet
however_4_Adv False 	however 	however he did it, it was very clever 	[MASK] he did it, it was very clever
howl_1_N False 	howl 	he gave a howl of pain 	he gave a [MASK] of pain
howl_1_N False 	howl 	howls of laughter 	[MASK] of laughter
howl_3_N False 	howl 	the howl of the wind made him restless 	the [MASK] of the wind made him restless
howl_1_V False 	howl 	howl with sorrow 	howl with sorrow
howl_2_V False 	howl 	the coyotes were howling in the desert 	the coyotes were [MASK] in the desert
howl_3_V False 	howl 	the wind was howling in the trees 	the wind was [MASK] in the trees
hub_2_N False 	hub 	the playground is the hub of parental supervision 	the playground is the [MASK] of parental supervision
hub_2_N False 	hub 	the airport is the economic hub of the area 	the airport is the economic [MASK] of the area
huddle_2_N False 	huddle 	a huddle of frightened women 	a [MASK] of frightened women
huddle_1_V False 	huddle 	? 	?
huddle_2_V False 	huddle 	they huddled outside in the rain 	they [MASK] outside in the rain
huddlerMasc_2_N False 	huddler 	low huddlers against the wind 	low [MASK] against the wind
huff_1_V False 	huff 	the kids were huffing glue 	the kids were [MASK] glue
puff_8_V False 	puff 	he huffed and puffed up the mountain as he made his way 	he huffed and [MASK] up the mountain as he made his way
huff_2_V False 	huff 	he huffed and puffed up the mountain as he made his way 	he [MASK] and puffed up the mountain as he made his way
huffy_2_A False 	huffy 	? 	?
hug_N False 	hug 	come here and give me a big hug 	come here and give me a big [MASK]
hug_1_V2 False 	hug 	hug me, please 	[MASK] me, please
hug_1_V2 False 	hug 	he hugged her close to him 	he [MASK] her close to him
huge_A False 	huge 	huge government spending 	government spending [MASK]
huge_A False 	huge 	huge country estates 	country estates [MASK]
huge_A False 	huge 	huge popular demand for higher education 	popular demand [MASK] for higher education
huge_A False 	huge 	a huge wave 	a wave [MASK]
hugger_mugger_Adv False 	hugger-mugger 	they did it all hugger-mugger 	they did it all [MASK]
hugger_mugger_N False 	hugger-mugger 	he engaged in the hugger-mugger of international finance 	he engaged in the [MASK] of international finance
hulking_A False 	hulking 	a hulking figure of a man 	a figure [MASK] of a man
hulking_A False 	hulking 	three hulking battleships 	three battleships [MASK]
hull_V2 False 	hull 	hull the berries 	[MASK] the berries
hum_1_N False 	hum 	there is a constant hum of military preparation 	there is a constant [MASK] of military preparation
hum_3_N False 	hum 	the hum of distant traffic 	the [MASK] of distant traffic
hum_1_V2 False 	hum 	she hummed a melody 	she [MASK] a melody
hum_4_V False 	hum 	the refrigerator is humming 	the refrigerator is humming
human_1_A False 	human 	human nature 	nature [MASK]
human_2_A False 	human 	the experiment was conducted on 6 monkeys and 2 human subjects 	the experiment was conducted on 6 monkeys and 2 subjects [MASK]
human_3_A False 	human 	human beings 	beings [MASK]
human_3_A False 	human 	the human body 	the body [MASK]
human_3_A False 	human 	human kindness 	kindness [MASK]
human_3_A False 	human 	human frailty 	frailty [MASK]
humane_1_A False 	humane 	a humane education 	an education [MASK]
humanist_2_A False 	humanist 	? 	?
humanistic_2_A False 	humanistic 	the humanistic revival of learning 	the revival of learning [MASK]
humanistic_3_A False 	humanistic 	humanistic studies 	studies [MASK]
humanistic_4_A False 	humanistic 	respect and humanistic regard for all members of our species 	respect and regard [MASK] for all members of our species
humanitarian_1_A False 	humanitarian 	released the prisoner for humanitarian reasons 	released the prisoner for reasons [MASK]
humanitarian_2_A False 	humanitarian 	humanitarian aid 	aid [MASK]
humanize_V2 False 	humanize 	the mayor tried to humanize life in the big city 	the mayor tried to [MASK] life in the big city
humble_1_A False 	humble 	a humble cottage 	a cottage [MASK]
humble_2_A False 	humble 	a humble apology 	an apology [MASK]
humble_2_A False 	humble 	? 	?
humble_4_A False 	humble 	[ChunkPhr] [PlusChunk] [Prep_Chunk] of [PlusChunk] [AP_Chunk] humble [PlusChunk] [lpar_Chunk] [PlusChunk] [Conj_Chunk] or [PlusChunk] [AdA_Chunk] lowly [PlusChunk] [rpar_Chunk] [OneChunk] [CN_Sg_Chunk] birth 	[ChunkPhr] [PlusChunk] [Prep_Chunk] of [PlusChunk] [AP_Chunk] [MASK] [PlusChunk] [lpar_Chunk] [PlusChunk] [Conj_Chunk] or [PlusChunk] [AdA_Chunk] lowly [PlusChunk] [rpar_Chunk] [OneChunk] [CN_Sg_Chunk] birth
humble_1_V2 False 	humble 	this experience will humble him 	this experience will [MASK] him
humdingerMasc_N False 	humdinger 	a humdinger of a secretary 	a [MASK] of a secretary
humdrum_2_A False 	humdrum 	[ChunkPhr] [PlusChunk] [NP_Acc_Chunk] a humdrum existence [PlusChunk] [semicolon_Chunk] [PlusChunk] [CN_Sg_Chunk] all work [PlusChunk] [Conj_Chunk] and [PlusChunk] [Phrase_Chunk] [PGreetingMale] [PNo] [OneChunk] [Phrase_Chunk] [PImperativePlurPos] [VPlay] 	[ChunkPhr] [PlusChunk] [NP_Acc_Chunk] an existence [MASK] [PlusChunk] [semicolon_Chunk] [PlusChunk] [CN_Sg_Chunk] all work [PlusChunk] [Conj_Chunk] and [PlusChunk] [Phrase_Chunk] [PGreetingMale] [PNo] [OneChunk] [Phrase_Chunk] [PImperativePlurPos] [VPlay]
humic_A False 	humic 	humic acid 	acid [MASK]
humid_A False 	humid 	humid air 	air [MASK]
humid_A False 	humid 	humid weather 	weather [MASK]
humidify_V2 False 	humidify 	we have a machine which humidifies the air in the house 	we have a machine which [MASK] the air in the house
humified_A False 	humified 	humified soil 	soil [MASK]
humiliate_V2 False 	humiliate 	he humiliated his colleague by criticizing him in front of the boss 	he [MASK] his colleague by criticizing him in front of the boss
humiliatingly_Adv False 	humiliatingly 	the painting was reproduced humiliatingly small 	the painting was reproduced [MASK] small
humiliation_3_N False 	humiliation 	he had to undergo one humiliation after another 	he had to undergo one [MASK] after another
humility_1_N False 	humility 	[ChunkPhr] [PlusChunk] [neg_Chunk] [OneChunk] [S_Chunk] everyone regards humility as a virtue 	[ChunkPhr] [PlusChunk] [neg_Chunk] [OneChunk] [S_Chunk] everyone regards [MASK] as a virtue
humility_2_N False 	humility 	he was filled with humility at the sight of the pope 	he was filled with [MASK] at the sight of the pope
humor_2_N True 	[humor_2_N] 	she didn't appreciate my [humor_2_N] 	she didn't appreciate my [MASK]
humour_6_N False 	humour 	you can't survive in the army without a sense of humour 	you can't survive in the army without a sense of [MASK]
humor_3_N True 	[humor_3_N] 	he was in a bad [humor_3_N] 	he was in a bad [MASK]
humor_4_N True 	[humor_4_N] 	I fail to see the humour in it 	I fail to see the humour in it
humor_5_N True 	[humor_5_N] 	the humours are blood and phlegm and yellow and black bile 	the humours are blood and phlegm and yellow and black bile
humorless_A False 	humorless 	? 	?
humorous_1_A False 	humorous 	humorous stories 	stories [MASK]
humorous_1_A False 	humorous 	humorous cartoons 	cartoons [MASK]
humorous_1_A False 	humorous 	in a humorous vein 	in a vein [MASK]
hump_N False 	hump 	the hump of a camel 	the [MASK] of a camel
hundredfold_Adv False 	hundredfold 	[ChunkPhr] [PlusChunk] [NP_Nom_Chunk] they [PlusChunk] [S_Chunk] money [increase_1_V] [PlusChunk] [Det_Chunk] a [OneChunk] [Adv_Chunk] hundredfold 	[ChunkPhr] [PlusChunk] [NP_Nom_Chunk] they [PlusChunk] [S_Chunk] money [increase_1_V] [PlusChunk] [Det_Chunk] a [OneChunk] [Adv_Chunk] [MASK]
hungarian_A False 	Hungarian 	Hungarian folk music 	folk music [MASK]
hunger_2_N False 	hunger 	hunger for affection 	[MASK] for affection
hungry_1_A False 	hungry 	a world full of hungry people 	a world full of people [MASK]
hungry_for_A2 False 	hungry for 	hungry for recognition 	[MASK] recognition
hunk_2_N False 	hunk 	a hunk of bread 	a [MASK] of bread
hunker_down_1_V False 	hunker down 	the children hunkered down themselves in order to protect from the sandstorm 	the children [MASK] themselves in order to protect from the sandstorm
hunker_down_2_V False 	hunker down 	during the sandstorm, they hunkered down in a small hut 	during the sandstorm, they [MASK] in a small hut
hunker_down_3_V False 	hunker down 	the wife hunkered down and resistance of the husband began to break down 	the wife [MASK] and resistance of the husband began to break down
hunt_5_N False 	hunt 	the hunt for submarines 	the [MASK] for submarines
hunt_1_V2 False 	hunt 	? 	?
hunt_1_V False 	hunt 	the duke hunted in these woods 	the duke [MASK] in these woods
hunt_3_V2 False 	hunt 	they hunted the unwanted immigrants out of the neighbourhood 	they [MASK] the unwanted immigrants out of the neighbourhood
hunt_5_V False 	hunt 	the oscillator hunts about the correct frequency 	the oscillator [MASK] about the correct frequency
hunt_6_V2 False 	hunt 	she hunted glasses for her reading but was unable in order to locate them 	she [MASK] glasses for her reading but was unable in order to locate them
hunt_7_V2 False 	hunt 	the king used to hunt these forests 	the king used to [MASK] these forests
hunterMasc_2_N False 	hunter 	a treasure hunter 	a treasure [MASK]
hurdle_2_N False 	hurdle 	the last hurdle before graduation 	the last [MASK] before graduation
hurl_3_V2 False 	hurl 	hurl insults 	hurl insults
hurrah_N False 	hurrah 	let's give the team a big hurrah 	let's give the team a big [MASK]
hurried_A False 	hurried 	a hurried trip to the store 	a trip [MASK] to the store
hurried_A False 	hurried 	the hurried life of a city 	the life [MASK] of a city
hurried_A False 	hurried 	a hurried job 	a job [MASK]
